eye,-0.01797756977696951,-0.1313151257894132,0.5263423773971005,-3.262788438823824,32.61071846891845,1.4895383884635152
eye,0.02488490483549578,-0.14768275488817934,0.5905539570217619,4.453146586845492,24.26797405927544,-9.341847538807437
eye,-0.05518993070461243,-0.0583196258160462,0.5269776181894242,10.611244955393264,36.6747798635536,1.9805948030628127
eye,-0.04268025113880671,-0.0544413021471601,0.4863695165559025,0.913120187908024,33.26071240187152,-10.60700351083538
eye,-0.062072187611471076,-0.11292195424004817,0.47102552790912483,-5.454889292097297,27.201776254220263,4.68105515097732
eye,-0.076262118652411,-0.10003581865398327,0.5350236972470923,-4.37950300241142,25.26368910569877,-3.647442557521553
eye,-0.14993053236531484,-0.1381265459437506,0.5313729592168409,-7.397841729020086,28.67700151863489,-1.3527106076050681
eye,-0.1625267964227838,-0.01442763288789269,0.4869092443047553,-1.3097601505451533,42.01162326906154,-0.43632004970132954
eye,-0.14665731044567545,-0.06547887320539375,0.48399018473994754,2.9841577481580126,27.405636402022218,-3.815420176255863
eye,-0.044839010678746745,-0.08855805142639912,0.4710040542772019,14.121961778400618,23.029148093395907,1.8227506285937598
eye,-0.12238710468030252,-0.09734949466952447,0.44517909449992343,-1.8834305050781737,31.58881654793544,-0.841367777397125
