eye,-0.09964988190229815,0.037517648777069854,0.5098871646163535,100.58508383435759,-1.3395524431394763,37.78102491693784
eye,-0.16146243604303476,0.09434484796360773,0.5293176463059844,98.80671404134763,1.1273235457351092,20.645616210131024
eye,-0.16440620644930629,0.021703150915556396,0.6605284264060896,95.11629671022493,8.660185023008648,8.484510513910228
eye,-0.17114619694656713,0.10978542683395252,0.5561570402026259,96.69795846881293,10.60104715034484,21.73791220300611
eye,-0.13873760927196774,0.10087204282432767,0.46427628631624357,96.8765575805327,1.5242827576845623,28.115662314639536
eye,-0.25304453655849696,0.015115060021848903,0.5993369631441764,79.82907180305317,20.162769352196342,30.133262875039005
eye,-0.05034656072636166,0.14901788077165135,0.6080441950093441,106.89467711286271,16.159341585591005,34.81528647111739
eye,-0.10631984066828642,0.11259274097408249,0.522867733208094,107.21054997972126,2.170535791545997,31.072066015142624
eye,-0.12299155086183909,0.09521594873207985,0.5220246478653092,103.87036314548895,2.7937553959798147,31.998710828768733
eye,-0.12292116518247598,0.0995173581052995,0.5187129525165446,103.87409130855333,2.7818311578544654,31.941732603513934
eye,-0.10928775014541431,0.10909707104235969,0.5110250523800196,105.60854276892483,1.7632729961255782,31.601451461872358
eye,-0.11026938625202064,0.10351757888233411,0.48843409867367227,105.8422379721431,1.0394249709682744,33.4860931508917
eye,-0.125433189252246,0.09339926013049057,0.4906225197244082,104.18388704332298,1.3822280851037665,33.617737956312205
eye,-0.13303005448155164,0.10247140224738928,0.45068483560404604,104.98385738173974,-0.5444997409941568,35.98304751795391
eye,-0.14651724562965343,0.08741986587314139,0.46277384653208536,100.91676660234188,2.217780168382712,37.33427875208251
